flow_id,src_ip,dst_ip,src_port,dst_port,flow_duration,total_packets,total_bytes,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,avg_packet_length,min_packet_length,max_packet_length,tcp_syn_count,tcp_fin_count,tcp_ack_count,label
127.0.0.1-127.0.0.1-54232-5052,127.0.0.1,127.0.0.1,54232,5052,0.014148712158203125,7,459,7,0,459,0,494.74467511458613,32441.11512537072,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54233-5052,127.0.0.1,127.0.0.1,54233,5052,0.015005350112915039,7,459,7,0,459,0,466.50027805583363,30589.08966108966,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54234-5052,127.0.0.1,127.0.0.1,54234,5052,0.013857364654541016,7,459,7,0,459,0,505.1465538006263,33123.181170641066,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54235-5052,127.0.0.1,127.0.0.1,54235,5052,0.013730525970458984,7,459,7,0,459,0,509.81295363778435,33429.163674249,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54236-5052,127.0.0.1,127.0.0.1,54236,5052,0.013781309127807617,7,459,7,0,459,0,507.9343286680622,33305.97955123436,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54237-5052,127.0.0.1,127.0.0.1,54237,5052,0.014595985412597656,7,459,7,0,459,0,479.5839268213002,31447.003201568114,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54238-5052,127.0.0.1,127.0.0.1,54238,5052,0.013279914855957031,7,459,7,0,459,0,527.1118132854579,34563.47461400359,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54239-5052,127.0.0.1,127.0.0.1,54239,5052,0.012963533401489258,7,459,7,0,459,0,539.9762382064628,35407.01333382377,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54240-5052,127.0.0.1,127.0.0.1,54240,5052,0.013677597045898438,7,459,7,0,459,0,511.7858039325059,33558.52628643146,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54241-5052,127.0.0.1,127.0.0.1,54241,5052,0.01336216926574707,7,459,7,0,459,0,523.8670354179677,34350.70989383531,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54242-5052,127.0.0.1,127.0.0.1,54242,5052,0.013682365417480469,7,459,7,0,459,0,511.6074440649613,33546.83097511675,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54243-5052,127.0.0.1,127.0.0.1,54243,5052,0.012934207916259766,7,459,7,0,459,0,541.2005161290323,35487.29098617512,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54244-5052,127.0.0.1,127.0.0.1,54244,5052,0.012445688247680664,7,459,7,0,459,0,562.4437846018276,36880.24244746269,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
