flow_id,src_ip,dst_ip,src_port,dst_port,flow_duration,total_packets,total_bytes,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,avg_packet_length,min_packet_length,max_packet_length,tcp_syn_count,tcp_fin_count,tcp_ack_count,label,source_dataset,avg_udp_length,min_udp_length,max_udp_length,total_requests,request_rate,avg_uri_length,max_uri_length,avg_query_length,avg_special_char_count,total_angle_bracket_count,total_script_keyword_count,total_event_handler_count,total_encoded_char_count,avg_user_agent_length,avg_frame_length,max_frame_length,icmp_request_count,icmp_reply_count,icmp_other_count,request_reply_ratio,avg_ttl
127.0.0.1_127.0.0.1_62581_5025,127.0.0.1,127.0.0.1,62581.0,5025.0,0.0168304443359375,4.0,188,4.0,0.0,188.0,0.0,237.66455122393472,11170.233907524933,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62582_5026,127.0.0.1,127.0.0.1,62582.0,5026.0,0.0049355030059814,4.0,188,4.0,0.0,188.0,0.0,810.454374184822,38091.35558668663,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62583_5027,127.0.0.1,127.0.0.1,62583.0,5027.0,0.0115816593170166,4.0,188,4.0,0.0,188.0,0.0,345.373654198489,16232.561747328982,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62584_5028,127.0.0.1,127.0.0.1,62584.0,5028.0,0.0036139488220214,4.0,188,4.0,0.0,188.0,0.0,1106.822535954611,52020.65918986674,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62585_5029,127.0.0.1,127.0.0.1,62585.0,5029.0,0.0261390209197998,4.0,188,4.0,0.0,188.0,0.0,153.02791991608518,7192.312236056004,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62586_5030,127.0.0.1,127.0.0.1,62586.0,5030.0,0.0019469261169433,4.0,188,4.0,0.0,188.0,0.0,2054.520695566985,96562.4726916483,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62587_5031,127.0.0.1,127.0.0.1,62587.0,5031.0,0.0086374282836914,4.0,188,4.0,0.0,188.0,0.0,463.1008060064039,21765.737882300986,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62588_5032,127.0.0.1,127.0.0.1,62588.0,5032.0,0.0153000354766845,4.0,188,4.0,0.0,188.0,0.0,261.43730229224127,12287.55320773534,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62589_5033,127.0.0.1,127.0.0.1,62589.0,5033.0,0.0235466957092285,4.0,188,4.0,0.0,188.0,0.0,169.87521516372695,7984.135112695166,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62590_5034,127.0.0.1,127.0.0.1,62590.0,5034.0,0.0144984722137451,4.0,188,4.0,0.0,188.0,0.0,275.8911381164592,12966.883491473582,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62591_5035,127.0.0.1,127.0.0.1,62591.0,5035.0,0.0066399574279785,4.0,188,4.0,0.0,188.0,0.0,602.413500897666,28313.434542190305,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62592_5036,127.0.0.1,127.0.0.1,62592.0,5036.0,0.01326584815979,4.0,188,4.0,0.0,188.0,0.0,301.52614079545657,14171.72861738646,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62593_5037,127.0.0.1,127.0.0.1,62593.0,5037.0,0.021216869354248,4.0,188,4.0,0.0,188.0,0.0,188.5292280031464,8860.873716147882,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62594_5038,127.0.0.1,127.0.0.1,62594.0,5038.0,0.0134940147399902,4.0,188,4.0,0.0,188.0,0.0,296.4277182939326,13932.102759814834,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62595_5039,127.0.0.1,127.0.0.1,62595.0,5039.0,0.0056324005126953,4.0,188,4.0,0.0,188.0,0.0,710.176769387064,33378.308161192006,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62596_5040,127.0.0.1,127.0.0.1,62596.0,5040.0,120.0079448223114,4.0,188,4.0,0.0,188.0,0.0,0.0333311265843487,1.566562949464391,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62597_5041,127.0.0.1,127.0.0.1,62597.0,5041.0,0.0222623348236084,4.0,188,4.0,0.0,188.0,0.0,179.67567336010708,8444.756647925033,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62598_5042,127.0.0.1,127.0.0.1,62598.0,5042.0,0.0302577018737792,4.0,188,4.0,0.0,188.0,0.0,132.19774643448113,6213.294082420613,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62599_5043,127.0.0.1,127.0.0.1,62599.0,5043.0,0.0074923038482666,4.0,188,4.0,0.0,188.0,0.0,533.8811774065234,25092.415338106603,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62600_5044,127.0.0.1,127.0.0.1,62600.0,5044.0,0.0167758464813232,4.0,188,4.0,0.0,188.0,0.0,238.4380427213166,11206.58800790188,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62601_5045,127.0.0.1,127.0.0.1,62601.0,5045.0,0.0094232559204101,4.0,188,4.0,0.0,188.0,0.0,424.48173261815606,19950.641433053333,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62602_5046,127.0.0.1,127.0.0.1,62602.0,5046.0,0.0019922256469726,4.0,188,4.0,0.0,188.0,0.0,2007.804691239828,94366.8204882719,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62603_5047,127.0.0.1,127.0.0.1,62603.0,5047.0,0.0104172229766845,4.0,188,4.0,0.0,188.0,0.0,383.97949328267686,18047.03618428581,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62604_5048,127.0.0.1,127.0.0.1,62604.0,5048.0,0.0080997943878173,4.0,188,4.0,0.0,188.0,0.0,493.8396962293586,23210.465722779856,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62605_5049,127.0.0.1,127.0.0.1,62605.0,5049.0,0.015521764755249,4.0,188,4.0,0.0,188.0,0.0,257.7026557915918,12112.024822204814,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62606_5050,127.0.0.1,127.0.0.1,62606.0,5050.0,0.0085532665252685,4.0,188,4.0,0.0,188.0,0.0,467.6575888501742,21979.906675958187,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62607_5001,127.0.0.1,127.0.0.1,62607.0,5001.0,0.0010523796081542,4.0,188,4.0,0.0,188.0,0.0,3800.9098323516087,178642.7621205256,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62608_5002,127.0.0.1,127.0.0.1,62608.0,5002.0,0.0090689659118652,4.0,188,4.0,0.0,188.0,0.0,441.06461959093537,20730.037120773963,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62609_5003,127.0.0.1,127.0.0.1,62609.0,5003.0,0.0014207363128662,4.0,188,4.0,0.0,188.0,0.0,2815.4415170330594,132325.7513005538,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62610_5004,127.0.0.1,127.0.0.1,62610.0,5004.0,0.0276272296905517,4.0,188,4.0,0.0,188.0,0.0,144.78469411531194,6804.880623419661,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62611_5005,127.0.0.1,127.0.0.1,62611.0,5005.0,0.0062563419342041,4.0,188,4.0,0.0,188.0,0.0,639.3512442361191,30049.5084790976,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62612_5006,127.0.0.1,127.0.0.1,62612.0,5006.0,0.0004787445068359,4.0,188,4.0,0.0,188.0,0.0,8355.187250996016,392693.8007968128,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62613_5007,127.0.0.1,127.0.0.1,62613.0,5007.0,0.0102984905242919,4.0,188,4.0,0.0,188.0,0.0,388.4064359300845,18255.10248871397,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62614_5008,127.0.0.1,127.0.0.1,62614.0,5008.0,0.0047543048858642,4.0,188,4.0,0.0,188.0,0.0,841.3427611453789,39543.10977383281,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62615_5009,127.0.0.1,127.0.0.1,62615.0,5009.0,0.014333963394165,4.0,188,4.0,0.0,188.0,0.0,279.0575007069077,13115.702533224665,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62616_5010,127.0.0.1,127.0.0.1,62616.0,5010.0,0.0087759494781494,4.0,188,4.0,0.0,188.0,0.0,455.79113803689313,21422.18348773398,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62617_5011,127.0.0.1,127.0.0.1,62617.0,5011.0,0.0034434795379638,4.0,188,4.0,0.0,188.0,0.0,1161.6157308038496,54595.939347780935,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62618_5012,127.0.0.1,127.0.0.1,62618.0,5012.0,0.0442705154418945,4.0,188,4.0,0.0,188.0,0.0,90.35358997005666,4246.618728592663,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62619_5013,127.0.0.1,127.0.0.1,62619.0,5013.0,0.0053768157958984,4.0,188,4.0,0.0,188.0,0.0,743.9347286271727,34964.93224547712,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62620_5014,127.0.0.1,127.0.0.1,62620.0,5014.0,0.0318565368652343,4.0,188,4.0,0.0,188.0,0.0,125.56292659561728,5901.457549994013,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62621_5015,127.0.0.1,127.0.0.1,62621.0,5015.0,0.010859727859497,4.0,188,4.0,0.0,188.0,0.0,368.33335528771215,17311.66769852247,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62622_5016,127.0.0.1,127.0.0.1,62622.0,5016.0,0.0059709548950195,4.0,188,4.0,0.0,188.0,0.0,669.9095991055742,31485.751157961982,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62623_5017,127.0.0.1,127.0.0.1,62623.0,5017.0,0.0011591911315917,4.0,188,4.0,0.0,188.0,0.0,3450.682023858494,162182.05512134923,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62624_5018,127.0.0.1,127.0.0.1,62624.0,5018.0,0.0876994132995605,4.0,188,4.0,0.0,188.0,0.0,45.610339334163406,2143.6859487056804,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62625_5019,127.0.0.1,127.0.0.1,62625.0,5019.0,0.0063166618347167,4.0,188,4.0,0.0,188.0,0.0,633.2458669887521,29762.555748471357,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62626_5020,127.0.0.1,127.0.0.1,62626.0,5020.0,0.0012876987457275,4.0,188,4.0,0.0,188.0,0.0,3106.316608035549,145996.8805776708,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62627_5021,127.0.0.1,127.0.0.1,62627.0,5021.0,0.0563488006591796,4.0,188,4.0,0.0,188.0,0.0,70.98642656466845,3336.362048539417,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62628_5022,127.0.0.1,127.0.0.1,62628.0,5022.0,0.019965648651123,4.0,188,4.0,0.0,188.0,0.0,200.3441045114757,9416.17291203936,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62629_5023,127.0.0.1,127.0.0.1,62629.0,5023.0,0.0136628150939941,4.0,188,4.0,0.0,188.0,0.0,292.7654346839772,13759.975430146931,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62630_5024,127.0.0.1,127.0.0.1,62630.0,5024.0,0.0085265636444091,4.0,188,4.0,0.0,188.0,0.0,469.1221653664402,22048.74177222269,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62631_5025,127.0.0.1,127.0.0.1,62631.0,5025.0,0.0025360584259033,4.0,188,4.0,0.0,188.0,0.0,1577.2507285888878,74130.78424367773,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62632_5026,127.0.0.1,127.0.0.1,62632.0,5026.0,0.0284717082977294,4.0,188,4.0,0.0,188.0,0.0,140.49034073304918,6603.046014453312,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62633_5027,127.0.0.1,127.0.0.1,62633.0,5027.0,0.0226609706878662,4.0,188,4.0,0.0,188.0,0.0,176.5149452376193,8296.202426168107,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62634_5028,127.0.0.1,127.0.0.1,62634.0,5028.0,0.0172493457794189,4.0,188,4.0,0.0,188.0,0.0,231.89285270010643,10898.964076905002,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62635_5029,127.0.0.1,127.0.0.1,62635.0,5029.0,0.0103511810302734,4.0,188,4.0,0.0,188.0,0.0,386.42933480744426,18162.17873594988,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62636_5030,127.0.0.1,127.0.0.1,62636.0,5030.0,0.0026586055755615,4.0,188,4.0,0.0,188.0,0.0,1504.5481122769258,70713.76127701551,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62637_5031,127.0.0.1,127.0.0.1,62637.0,5031.0,0.0108518600463867,4.0,188,4.0,0.0,188.0,0.0,368.6004042534493,17324.21899991212,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62638_5032,127.0.0.1,127.0.0.1,62638.0,5032.0,0.0052502155303955,4.0,188,4.0,0.0,188.0,0.0,761.8734844012533,35808.05376685891,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62639_5033,127.0.0.1,127.0.0.1,62639.0,5033.0,0.0145375728607177,4.0,188,4.0,0.0,188.0,0.0,275.1490938909389,12932.007412874127,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62640_5034,127.0.0.1,127.0.0.1,62640.0,5034.0,0.0091063976287841,4.0,188,4.0,0.0,188.0,0.0,439.2516297944757,20644.82660034036,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62641_5035,127.0.0.1,127.0.0.1,62641.0,5035.0,0.0034294128417968,4.0,188,4.0,0.0,188.0,0.0,1166.38042269188,54819.87986651836,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62642_5036,127.0.0.1,127.0.0.1,62642.0,5036.0,0.029177188873291,4.0,188,4.0,0.0,188.0,0.0,137.09339914036838,6443.389759597313,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62643_5037,127.0.0.1,127.0.0.1,62643.0,5037.0,0.098701000213623,4.0,188,4.0,0.0,188.0,0.0,40.526438347561005,1904.7426023353676,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62644_5038,127.0.0.1,127.0.0.1,62644.0,5038.0,0.0007498264312744,4.0,188,4.0,0.0,188.0,0.0,5334.567885532591,250724.6906200318,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62645_5039,127.0.0.1,127.0.0.1,62645.0,5039.0,0.0107331275939941,4.0,188,4.0,0.0,188.0,0.0,372.6779510418055,17515.86369896486,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62646_5040,127.0.0.1,127.0.0.1,62646.0,5040.0,120.00277400016785,4.0,188,4.0,0.0,188.0,0.0,0.0333325627955434,1.5666304513905407,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62647_5041,127.0.0.1,127.0.0.1,62647.0,5041.0,0.0143623352050781,4.0,188,4.0,0.0,188.0,0.0,278.5062416998672,13089.793359893758,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62648_5042,127.0.0.1,127.0.0.1,62648.0,5042.0,0.0080299377441406,4.0,188,4.0,0.0,188.0,0.0,498.1358669833729,23412.385748218527,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62649_5043,127.0.0.1,127.0.0.1,62649.0,5043.0,0.0024254322052001,4.0,188,4.0,0.0,188.0,0.0,1649.1906025754447,77511.95832104591,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62650_5044,127.0.0.1,127.0.0.1,62650.0,5044.0,0.0116186141967773,4.0,188,4.0,0.0,188.0,0.0,344.2751374866617,16180.931461873102,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62651_5045,127.0.0.1,127.0.0.1,62651.0,5045.0,0.0054659843444824,4.0,188,4.0,0.0,188.0,0.0,731.7986565471517,34394.53685771613,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62652_5046,127.0.0.1,127.0.0.1,62652.0,5046.0,0.0142920017242431,4.0,188,4.0,0.0,188.0,0.0,279.8768204187172,13154.210559679706,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62653_5047,127.0.0.1,127.0.0.1,62653.0,5047.0,0.022618293762207,4.0,188,4.0,0.0,188.0,0.0,176.84799932537842,8311.855968292786,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62654_5048,127.0.0.1,127.0.0.1,62654.0,5048.0,0.0016036033630371,4.0,188,4.0,0.0,188.0,0.0,2494.38239666964,117235.97264347308,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62655_5049,127.0.0.1,127.0.0.1,62655.0,5049.0,0.010948896408081,4.0,188,4.0,0.0,188.0,0.0,365.3336236744115,17170.680312697343,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62656_5050,127.0.0.1,127.0.0.1,62656.0,5050.0,0.0051047801971435,4.0,188,4.0,0.0,188.0,0.0,783.5792816776424,36828.22623884919,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62657_5001,127.0.0.1,127.0.0.1,62657.0,5001.0,0.0144388675689697,4.0,188,4.0,0.0,188.0,0.0,277.0300358316408,13020.41168408712,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62658_5002,127.0.0.1,127.0.0.1,62658.0,5002.0,0.0245115756988525,4.0,188,4.0,0.0,188.0,0.0,163.18820336740947,7669.845558268245,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62659_5003,127.0.0.1,127.0.0.1,62659.0,5003.0,0.0029397010803222,4.0,188,4.0,0.0,188.0,0.0,1360.6825628548256,63952.0804541768,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62660_5004,127.0.0.1,127.0.0.1,62660.0,5004.0,0.0127286911010742,4.0,188,4.0,0.0,188.0,0.0,314.2506930396344,14769.782572862816,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62661_5005,127.0.0.1,127.0.0.1,62661.0,5005.0,0.0054459571838378,4.0,188,4.0,0.0,188.0,0.0,734.4897994921636,34521.02057613169,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62662_5006,127.0.0.1,127.0.0.1,62662.0,5006.0,0.0150356292724609,4.0,188,4.0,0.0,188.0,0.0,266.0347583407332,12503.633642014462,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62663_5007,127.0.0.1,127.0.0.1,62663.0,5007.0,0.0094995498657226,4.0,188,4.0,0.0,188.0,0.0,421.0725830739885,19790.41140447746,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1_127.0.0.1_62664_5008,127.0.0.1,127.0.0.1,62664.0,5008.0,0.0026264190673828,4.0,188,4.0,0.0,188.0,0.0,1522.986201888163,71580.35148874365,47.0,44.0,56.0,0.0,0.0,0.0,PORT_SCAN,port_scan_04_flows.csv,,,,,,,,,,,,,,,,,,,,,
